id,name,image
1877,Sticker | markeloff | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_markeloff_large.e66fffa7faf4b5c961dbb6be8f02a64d2c87deae.png
1878,Sticker | markeloff (Foil) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_markeloff_foil_large.d48bde35ba652edba5e5311dcaac3c18aa8147a7.png
1879,Sticker | markeloff (Gold) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_markeloff_gold_large.e778a668849f4411e3644b7aa5931e3c9351c83f.png
2349,Sticker | markeloff | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_markeloff_large.1e5888a01a7a154dd20cfaab19be3d05426b470a.png
2350,Sticker | markeloff (Foil) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_markeloff_foil_large.32e6ab0b81522d7facf687384268b7eb68eba9fa.png
2351,Sticker | markeloff (Gold) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_markeloff_gold_large.edc06f05626cc829de916598a96aa96e782ad4a4.png
2714,Sticker | markeloff | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_markeloff_large.bab8b36c06333bfcada6abb2e7838aa4476e4292.png
2715,Sticker | markeloff (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_markeloff_foil_large.212287ba6937ec098df39f1a00ad4310990fdc84.png
2716,Sticker | markeloff (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_markeloff_gold_large.63c8f64a8dad10fe9c03ee5382d6d16788eb0e28.png
2391,Sticker | Fancy Koi,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/illuminate_capsule_01/koi_2_large.bb4051de97fa774ecdb555290a2d7a8c76234a18.png
2392,Sticker | Fancy Koi (Foil),https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/illuminate_capsule_01/koi_2_foil_large.db26c2cc9368efab03eabe80cf99bca380f1aefb.png
845,Sticker | Hiko | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_hiko_large.07b4f8469bbbff835fd7138f8f96e9567414b7c7.png
846,Sticker | Hiko (Foil) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_hiko_foil_large.7b94113bc27a579ab92a0c6353e885187bd7a200.png
847,Sticker | Hiko (Gold) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_hiko_gold_large.d4d9ab3a6736de10baba0900c3f4d3f1621e4e99.png
1249,Sticker | Hiko | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_hiko_large.96827a60435dc8a1113a18fd5484f12c02f98f97.png
1250,Sticker | Hiko (Foil) | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_hiko_foil_large.c060418ce8da05962030bd9ab320dd5cec044de0.png
1251,Sticker | Hiko (Gold) | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_hiko_gold_large.66757fd0a0488cd2506cd23a13f8d211ccd21b91.png
1559,Sticker | Hiko | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_hiko_large.78c28fb6d574c79ca28428c9950142fa580e5c90.png
1560,Sticker | Hiko (Foil) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_hiko_foil_large.cfb0d127f954e1d25d8695e66e44907d9782e0b9.png
1561,Sticker | Hiko (Gold) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_hiko_gold_large.d5683cd401a2291cb1c854e248d0c9ac6dcb3e83.png
1997,Sticker | Hiko | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_hiko_large.75418491a6d3d642a7c8c9f6534fa28414f3aa26.png
1998,Sticker | Hiko (Foil) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_hiko_foil_large.06e4eb860a91c7aef26dd38c9a90a3007d43b6ed.png
1999,Sticker | Hiko (Gold) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_hiko_gold_large.1b88f88633076dc0698c8671671ecfb5f8fa31d1.png
3398,Sticker | Hiko | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_hiko_large.71cb3e93f43acae187da1106dbcaa34abd5ccdd7.png
3399,Sticker | Hiko (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_hiko_foil_large.27cfc60c3ff8927af312abd0cc416481e5e2e0f5.png
3400,Sticker | Hiko (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_hiko_gold_large.c6b2bee5873d855e3b262174fe26a262149adbb2.png
5780,Sticker | floppy | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_floppy_large.b7c2cbd42264abfd31b5e1d50dc3bee492ea76f5.png
5781,Sticker | floppy (Glitter) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_floppy_glitter_large.e5137f5b9698b80f68a0c84e3940fc0b5d9238a3.png
5782,Sticker | floppy (Holo) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_floppy_holo_large.0efdcc93415450c09709047f5ba97d9752a531e8.png
5783,Sticker | floppy (Gold) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_floppy_gold_large.95ead7286badbc08dd176eaf4f5f8b56be62759f.png
7157,Sticker | floppy | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_floppy_large.a2063e888511d11f9ef153ddb3b705bf3f8acdfe.png
7158,Sticker | floppy (Glitter) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_floppy_glitter_large.29b4db471cbfde56dacfd1bb16bee02cd0f99d59.png
7159,Sticker | floppy (Holo) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_floppy_holo_large.3b6d0a87a291b80f0640f6ef9a91032e27226553.png
7160,Sticker | floppy (Gold) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_floppy_gold_large.7b8420101b2ce54124a0b582db3c98bb9097b146.png
4533,Sticker | Assassin,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/halo/assassin_large.a79c91801ddf6fbef55317ce299d5e35f05db79d.png
4543,Sticker | Assassin (Holo),https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/halo/assassin_holo_large.300268783835c1640a321d6aa93fc0aa44ec7d2c.png
5219,Sticker | hampus | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_hampus_large.02a70406757cf24f1e7701dfcfa445dbf64ae02b.png
5220,Sticker | hampus (Holo) | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_hampus_holo_large.e7b919e3145c2794d15758a794371d905a93f0d3.png
5221,Sticker | hampus (Gold) | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_hampus_gold_large.91447f3ca467c6380ad2cd089487e97ce40070fa.png
5520,Sticker | hampus | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hampus_large.0ef1903139790fd06f0bee4284f1ef5373ea0838.png
5521,Sticker | hampus (Glitter) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hampus_glitter_large.73c7a7f2434b5d3ffa0197404a899a57b4372565.png
5522,Sticker | hampus (Holo) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hampus_holo_large.dfd2d28af55292721faacc7797feee74e1b74b29.png
5523,Sticker | hampus (Gold) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hampus_gold_large.a081256000eecbf2a91d194fe7ba8cf17a33ab6a.png
6178,Sticker | hampus | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_hampus_large.a819edf4010a4799c0cffa1b1818ee894733f33f.png
6179,Sticker | hampus (Glitter) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_hampus_glitter_large.cee3e7d59e2750c185d3c317056002ca45933a0d.png
6180,Sticker | hampus (Holo) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_hampus_holo_large.e739c72566cd28a7dff2c6d270c30244c08a7851.png
6181,Sticker | hampus (Gold) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_hampus_gold_large.15299a5f3cc5623082ecbd8d32eec846e271a39b.png
3407,Sticker | vice | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_vice_large.a730b13513881b3978bbb070f68102b0939363e7.png
3408,Sticker | vice (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_vice_foil_large.edf889c5014ff53ba7d3411b78e686688e29b6c2.png
3409,Sticker | vice (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_vice_gold_large.1dd34e3e19836706e268009eb841596b75d7cffc.png
5580,Sticker | huNter | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hunter_large.4d6b48396f4f4a729587336117593390d952c6d8.png
5581,Sticker | huNter (Glitter) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hunter_glitter_large.ab1ca1fee70d804a775d112f9e4fe07263ee20ff.png
5582,Sticker | huNter (Holo) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hunter_holo_large.41b61094bab309da3eac36df54da95e20ab02f11.png
5583,Sticker | huNter (Gold) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hunter_gold_large.803fe2348fb248600d06d742d385ad1ee5ea32f1.png
485,Sticker | chrisJ | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_chrisj_large.d5edc863a485e35df3fd3e1c9f106b000996cf39.png
486,Sticker | chrisJ (Foil) | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_chrisj_foil_large.82d38b2733546792f2151e108ec5381450cbe4ed.png
487,Sticker | chrisJ (Gold) | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_chrisj_gold_large.143fe19d9dd7339463f676bf3ec75d1b3925fddb.png
776,Sticker | chrisJ | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_chrisj_large.189ed3ce2ddb7315c284bf0d2e6dc288ecfb4d4c.png
777,Sticker | chrisJ (Foil) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_chrisj_foil_large.320ecb453f5029d7651be348964a8169af73c002.png
778,Sticker | chrisJ (Gold) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_chrisj_gold_large.c1b64887652434562d2a502629ab9c8facd51b41.png
1180,Sticker | chrisJ | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_chrisj_large.fd591a8c00769e9a022a76807df9d830bebab854.png
1181,Sticker | chrisJ (Foil) | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_chrisj_foil_large.d26291d0cc73249377808b4276b0ce8a82265dfc.png
1182,Sticker | chrisJ (Gold) | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_chrisj_gold_large.1b4d8a97a34f9feafa2b245e14d022e85768f519.png
1490,Sticker | chrisJ | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_chrisj_large.2184d219c130a0971d3477d49716874196bbf4da.png
1491,Sticker | chrisJ (Foil) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_chrisj_foil_large.eb20665a29013eebbd0f9267dbaefdeb16dc8305.png
1492,Sticker | chrisJ (Gold) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_chrisj_gold_large.8f3c3e2fe65a446495858d19a6a34fe6d863f4bd.png
1928,Sticker | chrisJ | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_chrisj_large.574e24a3d532cfdcacdd873a3fe462f421c0f362.png
1929,Sticker | chrisJ (Foil) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_chrisj_foil_large.121b4c02d1ee7a536a0d71a01f9d379155b5d74c.png
1930,Sticker | chrisJ (Gold) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_chrisj_gold_large.cff3c7dba99d56467ffe1f3c59c525ce002782dc.png
2268,Sticker | chrisJ | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_chrisj_large.d8447cfdca323f8f84da74d755ba6376ffe54c33.png
2269,Sticker | chrisJ (Foil) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_chrisj_foil_large.47a69a6b5e2476b86155c88cfcd1f0da2dc6f317.png
2270,Sticker | chrisJ (Gold) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_chrisj_gold_large.4669e857734afe562037cd7ce10521db9e4c389a.png
2741,Sticker | chrisJ | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_chrisj_large.6397fe4c82aec992736c466fb87be694096ecf32.png
2742,Sticker | chrisJ (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_chrisj_foil_large.e2b1d080c40e259790b69ec35d3d7957048b976f.png
2743,Sticker | chrisJ (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_chrisj_gold_large.258ac9efc218399b41ed9476067fa26413d97148.png
3143,Sticker | chrisJ | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_chrisj_large.e8633bb02c9c288d4919e4583547ccf0d7e052d4.png
3144,Sticker | chrisJ (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_chrisj_foil_large.1079585c25787aee75cfe8144ff5661821af53af.png
3145,Sticker | chrisJ (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_chrisj_gold_large.fa9c719de90c46e61bfaab3ddc2339351b42ae77.png
4354,Sticker | chrisJ | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_chrisj_large.164749730112685a1f19f734d763a6b569e25dd3.png
4355,Sticker | chrisJ (Foil) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_chrisj_foil_large.e7de44afb3aef7c0bdb1e3da9909f7bb7b5edcc5.png
4356,Sticker | chrisJ (Gold) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_chrisj_gold_large.3af8160c58e788adf6248bbb127bd582e98ed97e.png
6354,Sticker | JDC | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jdc_large.e567b7d6c300b0a1abc70187884e297eac65290f.png
6355,Sticker | JDC (Glitter) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jdc_glitter_large.f25b94987343be08bcc016e19ec9715c6a0bf4e9.png
6356,Sticker | JDC (Holo) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jdc_holo_large.fd6bed0161bcdfa710902bc0057f558fb5b85ad5.png
6357,Sticker | JDC (Gold) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jdc_gold_large.3e68d5d11c8940952911325c6a8da9739251d7ef.png
7141,Sticker | JDC | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_jdc_large.bca1886513e763db5e29bd5dc224e2875f35319f.png
7142,Sticker | JDC (Glitter) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_jdc_glitter_large.b1ca9126eb9acc9785d33184be9bbebbf29337b6.png
7143,Sticker | JDC (Holo) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_jdc_holo_large.3e5cd0231eea313d11a815358f7f888f7ff89934.png
7144,Sticker | JDC (Gold) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_jdc_gold_large.b11b714f2b8766db314295c14d1ae81ad27541e9.png
5335,Sticker | Eternal Fire | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/eter_large.aa0d9b68162c3ffbd1992fec44768d8170ede0f9.png
5336,Sticker | Eternal Fire (Glitter) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/eter_glitter_large.9975def284fc87a33ca556d738812f9bb6bfe6ad.png
5337,Sticker | Eternal Fire (Holo) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/eter_holo_large.2d3cf6d34ce15098d11d132fd8c99d4444b739b8.png
5338,Sticker | Eternal Fire (Gold) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/eter_gold_large.e919a4466e485cebd0483ef682c4d44795bdfcbe.png
1595,Sticker | spaze | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_spaze_large.c8fa086398ef124ba789484eee3b4f9a08479e2e.png
1596,Sticker | spaze (Foil) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_spaze_foil_large.f9a13558534a1d8d1bb3dd089a10753fa2082cfc.png
1597,Sticker | spaze (Gold) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_spaze_gold_large.3023bf727917ed16f7ea0346e2a9526c4ccc5c23.png
7021,Sticker | kyxsan | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_kyxsan_large.26c7e56b6288485ad3f6254b2d2808f27422af37.png
7022,Sticker | kyxsan (Glitter) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_kyxsan_glitter_large.a8081ac0d582c0d147854b6c5a905a784173be1a.png
7023,Sticker | kyxsan (Holo) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_kyxsan_holo_large.c589263f92c118dad208a858eab061d5c6c24eb4.png
7024,Sticker | kyxsan (Gold) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_kyxsan_gold_large.ee883e8bd1347e58fcaf40e7043d243045b07842.png
2837,Sticker | Jame | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_jame_large.dc5c59a3fbd6120ad3f38967e52942797a05a90c.png
2838,Sticker | Jame (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_jame_foil_large.3eff4a9be4a2b60765fca1181970a6ade4213111.png
2839,Sticker | Jame (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_jame_gold_large.82d973ceff5f045a202cf8f255919bc409da3fcb.png
3603,Sticker | Jame | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_jame_large.15472f18682a00f96d457fd36f90e9d78a29e67d.png
3604,Sticker | Jame (Foil) | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_jame_foil_large.ea3bd2cab9dd28f00c624aa2d990b081887be108.png
3605,Sticker | Jame (Gold) | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_jame_gold_large.bea6d055dd494aeb8473d88f1aa60ccc8ffe76d6.png
4297,Sticker | Jame | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_jame_large.8ad29aa7263df0f37bfa7222ae1d3b45febc0fcc.png
4298,Sticker | Jame (Foil) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_jame_foil_large.263e4650f9191ae06a567e5d9464d305e0003756.png
4299,Sticker | Jame (Gold) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_jame_gold_large.2fb3b08a770ee1b3a3d1a3cd897d6e0119547074.png
5213,Sticker | Jame | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_jame_large.8a5754a8ddfd270f6c474012454283c1d53edc64.png
5214,Sticker | Jame (Holo) | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_jame_holo_large.31b7e686ed19ab7b0ac6f198a515094975f23844.png
5215,Sticker | Jame (Gold) | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_jame_gold_large.362b423a5678bd3ec98d90517a1938cde83e3610.png
5756,Sticker | Jame | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_jame_large.6d030d21acf425937864dc9dcff88c1467e99e5b.png
5757,Sticker | Jame (Glitter) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_jame_glitter_large.e81e500bf48616634b062ef9b1477e5b238e61e9.png
5758,Sticker | Jame (Holo) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_jame_holo_large.9648d30ac37b44501e39bc767a4d3c20aa9486d7.png
5759,Sticker | Jame (Gold) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_jame_gold_large.22bcc024dcb4e09b99b7fab40181ae25393acc2e.png
6554,Sticker | Jame | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jame_large.6c5176f92bef696357f06c679ee2b23dd155f6b2.png
6555,Sticker | Jame (Glitter) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jame_glitter_large.9ed38489f46d5ea5aaa8374363181b915b1aa35a.png
6556,Sticker | Jame (Holo) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jame_holo_large.3fd8c550cf2e65c7102e3096bc26198655e1e4b1.png
6557,Sticker | Jame (Gold) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jame_gold_large.4825e2a9ca07601d74fb3fa23a4e33fc6ce914f0.png
6574,Sticker | Jame (Champion) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jame_champion_large.7554eb98358e3b1d3d1a96a00bc2c04d3a64cffc.png
6575,"Sticker | Jame (Glitter, Champion) | Rio 2022",https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jame_glitter_champion_large.1b550ddf4cf02fbe839814d98993f442156a7f32.png
6576,"Sticker | Jame (Holo, Champion) | Rio 2022",https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jame_holo_champion_large.97e98b15f868c18d5cd008cec7a932301634c766.png
6577,"Sticker | Jame (Gold, Champion) | Rio 2022",https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_jame_gold_champion_large.445083a3aea26204231747e89a2202e0af79547d.png
4477,Sticker | kinqie | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_kinqie_large.8774ae2916dc3539daea94756633df2ef5053776.png
4478,Sticker | kinqie (Foil) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_kinqie_foil_large.c649e49d761b4c4913b4ceef66e486a0af1e39d6.png
4479,Sticker | kinqie (Gold) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_kinqie_gold_large.d5cc25e20f43da1e69ac6822ed97a5c91970c383.png
3344,Sticker | yay | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_yay_large.fca4277089464cdc05f768409f6046fb240b8c29.png
3345,Sticker | yay (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_yay_foil_large.514d64bc67564df8e845926f06da90c1c04e486b.png
3346,Sticker | yay (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_yay_gold_large.d4b7f360b03e041fa828de45bfa6a8a790b22118.png
3335,Sticker | ANDROID | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_android_large.677bc70a66aa07d630a51e948c19ee95606e96f5.png
3336,Sticker | ANDROID (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_android_foil_large.10099d9bcc3a2b485199834a770ecd9176885d2f.png
3337,Sticker | ANDROID (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_android_gold_large.b64e849de0e2f6d8202425ada0597932e60a7f07.png
4498,Sticker | chelo | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_chelo_large.a84c9cfdbb0a82ee68aaa900f78ccc4e3216bf39.png
4499,Sticker | chelo (Foil) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_chelo_foil_large.16c277143e670265291802a949dd2997ca9db99b.png
